Transaction Date,Book Title,ISBN,Customer ID,Quantity,Price (NPR)
2022-12-19,Introduction to Cloud Computing,978-9937-321-46-5,C1711,2,1716.0
2022-03-28,Bholi Ka Katha,978-9937-508-97-6,C1424,2,516.0
2021-12-05,Bhul Bhulaiyaa,978-9937-294-73-1,C9030,3,1557.0
2024-04-28,Microbiology: An Overview,978-9937-786-68-3,C8485,4,1833.0
2022-02-09,Sunya Manchhe,978-9937-683-87-4,C8489,2,1769.0
2023-04-16,Nepal Ko Chitwan,978-9937-503-65-4,C1527,3,1133.0
2021-07-26,Khushi Ko Ramailo Pataka,978-9937-690-71-8,C7424,2,1397.0
2019-11-16,Chandra Surya,978-9937-464-29-1,C3665,4,1257.0
2021-06-27,Ramailo Patak,978-9937-732-83-8,C8214,5,1179.0
2022-01-06,Chhito Khushi Ghar,978-9937-927-32-7,C7937,3,1096.0
2019-08-15,Evolutionary Biology: Concepts and Applications,978-9937-422-49-3,C2868,4,474.0
2019-06-08,Nepal Ko Adhikar Ra Bato,978-9937-700-97-8,C6279,3,1899.0
2023-07-14,Khiladi,978-9937-170-40-8,C5073,3,1847.0
2021-06-18,Khushi Ra Samaya,978-9937-584-26-4,C9485,4,467.0
2020-06-16,Entrepreneurship Development,978-9937-425-96-3,C3217,1,1207.0
2019-08-22,Yug Ko Ghar,978-9937-668-74-4,C4766,3,1980.0
2021-05-16,Manchheko Sahar,978-9937-149-25-6,C3860,4,1204.0
2022-06-07,Yatra Ko Samaya,978-9937-384-45-8,C2448,3,707.0
2022-03-18,Gulab,978-9937-679-24-6,C4156,5,1010.0
2019-11-14,Thulo Manchhe,978-9937-288-24-1,C2943,1,1516.0
2022-04-25,Arthik Vikas Ko Bato,978-9937-418-15-0,C2874,2,554.0
2020-03-08,Bal Ramailo,978-9937-665-68-3,C6630,5,851.0
2023-11-01,Shiksha Ko Bato Ra Nyaya,978-9937-169-76-1,C3826,3,1008.0
2023-06-30,Dhalko Aakha,978-9937-513-28-5,C4655,2,1792.0
2022-10-04,Digital Arts: Concepts and Techniques,978-9937-304-29-2,C9222,3,1650.0
2020-05-14,Public Health Nutrition,978-9937-337-50-2,C5624,1,1952.0
2023-11-11,Sakal,978-9937-619-87-9,C5933,5,272.0
2023-08-20,Yatra Ko Marg,978-9937-131-47-5,C8717,5,868.0
2022-09-08,Baal Kahani Ghar Yatra,978-9937-836-22-4,C6196,1,1499.0
2024-06-18,Maya Ra Sathi,978-9937-647-42-3,C3202,5,740.0
2023-04-30,Baal Katha Pataka,978-9937-371-19-6,C7277,5,401.0
2024-04-29,Arthik Sewa Ra Samasya,978-9937-374-86-5,C8185,5,1655.0
2022-08-12,Chhito Ramailo Pataka,978-9937-209-28-0,C8276,3,1423.0
2021-10-05,Yatra Ko Anubhav,978-9937-713-31-9,C2488,2,949.0
2023-11-25,Samay Ma Ramailo,978-9937-785-49-7,C2781,2,1086.0
2018-12-13,Maanav,978-9937-497-94-0,C3087,3,1584.0
2024-08-23,Mathematics for Economics,978-9937-251-23-7,C8978,3,577.0
2019-09-22,Panchhi Ra Katha,978-9937-788-88-0,C2821,3,321.0
2024-06-10,Himalaya Ka Katha,978-9937-326-98-0,C4697,4,398.0
2022-11-28,Bal Yatra Kahani,978-9937-110-39-2,C1591,3,1511.0
2024-03-03,Yatra Ko Katha,978-9937-461-95-2,C6684,2,291.0
2021-07-25,Chhito Bal Ramailo,978-9937-773-99-7,C4548,1,888.0
2019-07-22,Public Relations: Concepts and Practices,978-9937-967-82-9,C8954,2,1601.0
2023-03-17,Anand,978-9937-982-90-9,C7688,2,1255.0
2018-11-19,Yoga and Mindfulness Practices,978-9937-227-78-2,C5424,3,1092.0
2021-06-29,Sathi ko Diary,978-9937-893-95-1,C8582,1,522.0
2020-11-24,Shiksha Ko Bato,978-9937-592-92-3,C3210,2,266.0
2022-09-01,Himalaya Ko Yatra,978-9937-968-26-4,C7867,3,1139.0
2024-07-09,Yatra Ko Marg,978-9937-131-47-5,C3463,1,783.0
2020-05-06,Sociology in Nepal,978-9937-848-46-4,C8104,1,400.0
2020-01-07,Baal Ghar Sundarta,978-9937-348-41-0,C4187,1,765.0
2023-05-01,Teaching Methods and Strategies,978-9937-913-89-1,C4283,2,1907.0
2023-11-19,Chha Chha,978-9937-976-28-4,C1151,5,1364.0
2022-06-29,Shiksha Ko Mahatv,978-9937-213-87-2,C1695,4,1017.0
2024-02-11,Policy Analysis and Advocacy,978-9937-679-32-0,C2692,2,1177.0
2021-01-26,Bal Katha,978-9937-128-82-5,C4571,5,463.0
2019-01-05,Sukanya,978-9937-858-10-9,C8757,1,1450.0
2023-05-29,Sanskritiko Bato,978-9937-433-17-9,C7521,5,1560.0
2020-08-24,Yatra Ra Samasya,978-9937-902-72-5,C8207,1,1477.0
2022-04-10,Baal Sundar Yatra,978-9937-427-96-0,C4322,5,1588.0
2024-07-17,Naya Jeevan,978-9937-552-10-4,C8048,4,500.0
2018-11-06,Agroecology: Principles and Practices,978-9937-303-96-4,C4456,5,759.0
2023-08-18,Kheti Ko Katha,978-9937-219-80-4,C8715,2,1597.0
2022-10-07,Khaali Bato,978-9937-688-79-1,C8063,2,348.0
2023-09-12,Chhito Yatra Pustak,978-9937-835-79-2,C4861,5,1600.0
2020-03-03,Jatra Ko Rukh,978-9937-906-12-3,C6044,3,1527.0
2022-09-14,Dharma Ko Dhan,978-9937-122-42-3,C4985,2,361.0
2019-05-27,Jatra Ma Jatra,978-9937-581-24-9,C1191,3,655.0
2021-06-03,Nepal Ko Bato Ra Itihas,978-9937-622-27-1,C7902,4,783.0
2019-11-26,Urmila,978-9937-710-99-7,C1890,5,1200.0
2020-04-09,Digital Marketing,978-9937-902-74-9,C7067,2,1906.0
2021-10-06,Adhunik Nepal,978-9937-583-13-4,C6893,3,619.0
2022-10-02,Baal Pustak,978-9937-506-72-2,C2963,3,323.0
2023-11-27,Web Development Fundamentals,978-9937-324-51-4,C7271,3,297.0
2023-03-19,Bal Manch Ko Yatra,978-9937-794-93-0,C8421,5,1865.0
2023-01-07,Himal Sagar,978-9937-391-11-3,C9936,1,1544.0
2021-12-20,Chhito Sangharsha,978-9937-349-90-3,C5773,4,516.0
2019-07-27,Mangal Ko Duniya,978-9937-127-41-2,C7569,5,883.0
2019-10-28,Remote Sensing: Principles and Applications,978-9937-572-92-5,C7706,1,211.0
2021-10-23,Investment Analysis and Portfolio Management,978-9937-216-29-2,C1906,2,416.0
2023-11-25,Sathi Ko Maya,978-9937-779-22-0,C3423,5,1703.0
2022-03-21,Dharma Ko Kahani,978-9937-838-22-7,C5708,3,1343.0
2023-05-04,Musical Theory and Composition,978-9937-338-71-4,C5799,1,1287.0
2023-05-10,Katha Haru Ko Udaan,978-9937-108-38-3,C2340,5,672.0
2021-02-02,Himalaya Ko Ghar,978-9937-464-58-5,C8184,2,904.0
2021-06-09,Ghar Ko Prabhat,978-9937-631-15-0,C5317,2,486.0
2023-01-26,Community-Based Resource Management,978-9937-563-85-4,C3035,4,1616.0
2019-03-29,Bal Ramailo Patak Yatra,978-9937-481-43-0,C9633,3,471.0
2024-07-29,Naya Saathi,978-9937-572-68-1,C3463,1,917.0
2020-05-26,Pani Ra Maya,978-9937-711-10-7,C1117,2,1355.0
2022-02-08,Maya,978-9937-864-36-2,C4831,2,701.0
2021-12-24,Introduction to Sociology,978-9937-893-61-1,C6143,1,964.0
2022-04-07,Sanjha Ko Dhamaka,978-9937-107-28-0,C9449,2,854.0
2020-08-10,Digital Arts: Concepts and Techniques,978-9937-304-29-2,C6387,3,481.0
2022-04-07,Mitrata,978-9937-395-14-7,C8788,5,852.0
2019-01-31,Fagun Daka,978-9937-501-24-1,C6369,2,261.0
2023-06-21,Madhav Ko Bato,978-9937-150-22-3,C8411,5,860.0
2021-12-28,Charan,978-9937-169-95-2,C8902,1,1226.0
2023-08-25,Nepal Ko Ramailo,978-9937-979-32-8,C5317,5,858.0
2023-06-04,Chhito Bal Ghar,978-9937-517-34-0,C2880,4,1365.0
2018-11-19,Ghumne Mechmathi Andho Manche,978-9937-197-58-7,C7994,5,638.0
2019-07-02,Rajesh Hamal Ko Ghar,978-9937-271-87-6,C3951,3,762.0
2021-04-29,Journalism: Principles and Ethics,978-9937-986-47-5,C5708,1,805.0
2021-02-18,Narendra Dai,978-9937-661-46-5,C3762,2,1471.0
2020-10-15,Special Education Needs,978-9937-527-62-0,C5945,1,486.0
2022-05-26,Man Ko Maya,978-9937-377-17-6,C8429,2,1881.0
2020-08-09,Yatra Ko Sangraha,978-9937-603-18-6,C1707,1,1637.0
2018-12-09,Baal Ghar Ko Katha,978-9937-295-75-3,C2799,5,452.0
2022-02-21,Naya Mantra,978-9937-306-16-0,C7949,5,1855.0
2020-11-29,Introduction to Agile Project Management,978-9937-435-15-5,C5971,4,1910.0
2023-08-14,Samudayik Sewa,978-9937-210-89-5,C7818,3,840.0
2022-09-24,Shiksha Ko Bato Ra Nyaya,978-9937-169-76-1,C8712,5,1752.0
2021-08-26,Shiksha Ko Bato Ra Nyaya,978-9937-169-76-1,C8981,1,1435.0
2019-08-23,Samaya,978-9937-991-77-7,C5006,2,614.0
2019-06-13,Human-Computer Interaction,978-9937-979-23-8,C9396,3,331.0
2022-11-27,Introduction to Law,978-9937-843-72-3,C2190,3,1398.0
2019-03-15,Duniya Ko Katha,978-9937-626-24-0,C5166,1,584.0
2022-05-18,Bholi Ka Anand,978-9937-913-40-2,C6929,2,1548.0
2020-02-19,Jatra Ma Sangharsha,978-9937-777-69-1,C1968,2,1556.0
2020-06-14,Jatiya Adhikar Ra Udyog,978-9937-751-83-5,C5409,1,456.0
2021-02-17,Scrum and Lean Methodologies,978-9937-445-49-9,C4213,3,1045.0
2023-01-12,Samajik Adhiyan,978-9937-915-48-9,C7670,1,630.0
2024-08-17,Jeevan Ka Safar,978-9937-319-78-3,C9779,1,621.0
2019-01-18,Pratikriya,978-9937-318-19-5,C1183,3,829.0
2019-12-07,Ramailo Khushi,978-9937-160-17-2,C1291,5,1037.0
2024-07-28,Katha Ra Sahitya,978-9937-694-58-7,C1942,2,1449.0
2018-11-26,Arthik Udyog,978-9937-169-72-1,C6190,1,394.0
2022-07-27,English Grammar and Composition,978-9937-158-55-5,C5265,2,254.0
2020-06-30,Naya Manas,978-9937-984-52-5,C5901,2,1404.0
2024-05-03,Ramita,978-9937-820-79-6,C6175,1,1602.0
2021-08-10,Adhunik Bikas,978-9937-154-51-0,C8940,2,1064.0
2023-02-05,Yasodhar,978-9937-646-43-3,C7319,4,1155.0
2018-11-25,Chhito Sangharsha,978-9937-349-90-3,C4767,5,737.0
2022-10-26,Creative Media Production,978-9937-402-60-2,C6532,3,1756.0
2021-10-31,Pratishodh,978-9937-582-23-8,C8203,5,909.0
2021-11-25,Bhim,978-9937-904-80-4,C3548,5,851.0
2024-09-13,Digital Marketing,978-9937-902-74-9,C2280,4,1743.0
2020-07-20,Aakash Ko Katha,978-9937-566-82-1,C6388,5,1871.0
2022-03-25,Introduction to Drama and Theatre,978-9937-115-32-7,C6868,4,1406.0
2018-11-05,Khushi,978-9937-315-10-5,C3089,4,461.0
2019-09-29,Thermodynamics: Principles and Applications,978-9937-958-77-7,C7597,1,790.0
2022-01-13,Chandra Kanta,978-9937-360-66-2,C4803,5,1341.0
2023-09-01,Khusi Ko Bhat Bhateni,978-9937-920-46-5,C7705,4,765.0
2022-03-20,Arthik Sewa Ra Samasya,978-9937-374-86-5,C7547,1,698.0
2019-09-16,Ramailo Patak,978-9937-732-83-8,C3191,1,1077.0
2023-10-18,Maya,978-9937-864-36-2,C7352,3,1453.0
2019-10-27,Maanav Ka Yatra,978-9937-772-59-1,C7781,4,329.0
2022-08-03,Sathi ko Diary,978-9937-893-95-1,C7281,2,694.0
2020-01-09,Chhito Khushi,978-9937-146-99-6,C4180,1,1550.0
2020-06-17,Shree 5,978-9937-466-75-0,C7724,5,346.0
2022-05-16,Recreational Therapy,978-9937-937-67-2,C6768,1,1253.0
2023-03-24,Indigenous Rights and Issues,978-9937-794-76-1,C2786,4,303.0
2020-12-04,Yatra Ki Manzil,978-9937-367-74-1,C6011,1,443.0
2019-10-04,Maya Ko Rukh,978-9937-680-54-8,C1894,2,1165.0
2019-07-10,Nepal Ko Katha,978-9937-826-93-1,C4456,1,1896.0
2024-08-12,Environmental Science: A Comprehensive Guide,978-9937-561-89-2,C8218,4,1433.0
2020-03-08,Sajha Manchhe,978-9937-565-95-3,C5301,2,476.0
2024-05-06,Introduction to Mechanical Engineering,978-9937-428-45-4,C1029,1,931.0
2023-08-07,Physics - Kramik Pathakram,978-9937-626-91-3,C8971,1,588.0
2019-08-20,Utsav,978-9937-985-68-3,C6744,2,1761.0
2024-09-13,Khushi,978-9937-315-10-5,C9608,1,949.0
2019-04-06,Modern Physics: Concepts and Applications,978-9937-171-55-2,C9174,5,1230.0
2023-02-24,Anmol,978-9937-947-40-5,C3852,4,1539.0
2019-01-05,Urban Design: Concepts and Applications,978-9937-717-57-4,C8055,4,1386.0
2022-08-06,Uran Timi Jaha,978-9937-860-71-5,C4231,2,1176.0
2020-07-16,Samajik Vikas Ra Itihas,978-9937-654-64-7,C7991,3,1331.0
2021-06-22,Chhito Bato,978-9937-724-79-1,C9710,3,874.0
2023-09-22,Khushi,978-9937-315-10-5,C3599,5,612.0
2019-11-15,Livestock Management,978-9937-953-31-9,C9392,2,854.0
2020-08-02,Microeconomics: Principles and Practices,978-9937-148-52-9,C6272,2,701.0
2023-04-29,Mathematical Logic and Reasoning,978-9937-957-97-4,C8968,4,520.0
2022-06-26,Phool Ko Ghar,978-9937-578-58-7,C2891,2,1818.0
2022-08-08,Yatra Ko Anubhav,978-9937-713-31-9,C5604,5,1650.0
2019-09-07,Nepal Ko Udyog Ko Ramailo,978-9937-518-95-6,C5061,2,1227.0
2024-04-28,Introduction to Data Science,978-9937-184-11-6,C1693,2,219.0
2022-06-01,Guidance and Counseling in Education,978-9937-599-32-7,C7989,4,303.0
2023-05-19,Engineering Management: Theory and Practice,978-9937-495-22-0,C1918,1,267.0
2019-11-04,Aastha,978-9937-702-94-4,C9352,4,638.0
2023-06-11,Katha Ra Jatra,978-9937-634-66-7,C6337,5,299.0
2022-02-08,Saalikharako Bato,978-9937-578-70-2,C4240,4,495.0
2023-10-02,Emotional Intelligence,978-9937-713-29-1,C7327,5,1485.0
2024-05-29,Abstract Algebra: Concepts and Applications,978-9937-770-96-1,C8522,1,1970.0
2020-09-03,Maya Ra Yatra,978-9937-278-20-8,C5498,3,996.0
2020-12-12,Baal Yatra Ko Sundar,978-9937-118-48-5,C3038,5,330.0
2022-06-19,Understanding Cultural Diversity,978-9937-276-97-6,C2292,4,644.0
2024-04-11,Computer Science: Class 11,978-9937-950-20-6,C3944,2,1733.0
2023-02-09,Khusi Ko Ramailo Ghar,978-9937-279-81-7,C4847,4,916.0
2023-07-08,Sabai Ko Bato,978-9937-193-32-6,C7675,1,590.0
2019-06-18,Yasodhar,978-9937-646-43-3,C9175,2,738.0
2020-12-13,Bhukampa,978-9937-256-54-7,C8021,1,936.0
2019-02-26,Sajilo Bal Katha,978-9937-360-18-4,C7196,5,1179.0
2023-07-02,Linear Algebra,978-9937-317-46-8,C5896,2,286.0
2023-07-31,Gorkhali,978-9937-311-18-7,C4331,2,1503.0
2024-02-07,Scrum and Lean Methodologies,978-9937-445-49-9,C4172,3,1199.0
2020-09-13,Distance Education and E-Learning,978-9937-716-36-8,C7494,5,1793.0
2021-10-11,Sports Psychology,978-9937-749-37-8,C4465,5,1640.0
2022-12-18,Arthik Vikas Ra Samaj,978-9937-675-33-7,C3640,4,1628.0
2023-08-18,Sundar Pustak,978-9937-939-21-6,C2012,3,1871.0
2023-10-14,Maya Ko Samaya,978-9937-610-66-4,C6924,2,940.0
2019-08-19,Thulo Pasa,978-9937-811-15-4,C8488,3,296.0
2024-09-14,Landscape Architecture: Theory and Practice,978-9937-793-14-1,C1004,5,660.0
2021-02-23,Fundamentals of Midwifery,978-9937-674-15-3,C6757,1,1531.0
2023-06-28,Baal Yatra Sundar Ghar,978-9937-411-38-2,C3070,1,1553.0
2020-03-11,Yatra Ko Ghar,978-9937-211-35-9,C1407,4,624.0
2019-07-19,Ghar Ko Dhan,978-9937-479-34-1,C2589,1,667.0
2018-12-10,Prakritiko Mahatv,978-9937-513-57-0,C2492,5,828.0
2019-09-25,Nepal Ko Bato Ra Itihas,978-9937-622-27-1,C9427,4,811.0
2022-04-14,Anand Ko Ghar,978-9937-518-11-4,C6342,3,1422.0
2023-08-02,Power Systems Engineering,978-9937-407-28-2,C1376,1,1473.0
2019-06-20,Phool Ko Bahar,978-9937-947-58-4,C3895,3,580.0
2019-10-03,Samaya Ma Duniya,978-9937-689-90-1,C4561,4,1818.0
2019-09-20,Ek Bato,978-9937-497-90-7,C4282,5,478.0
2023-12-30,Ek Bato,978-9937-497-90-7,C4302,2,1161.0
2024-04-23,Astitwa,978-9937-430-90-3,C9634,1,786.0
2023-05-26,Yatra Ka Anubhav,978-9937-221-39-0,C6663,1,1793.0
2022-05-21,Manohar,978-9937-678-59-2,C8429,5,779.0
2022-10-26,Linear Algebra,978-9937-317-46-8,C4539,2,1713.0
2022-08-14,Basanta,978-9937-437-28-0,C1358,4,689.0
2020-06-12,Bal Ghar,978-9937-443-88-3,C7849,2,985.0
2020-04-20,Bhul Ko Yatra,978-9937-601-52-2,C2925,5,1269.0
2021-08-10,Ramailo Khushi,978-9937-160-17-2,C2648,5,614.0
2019-12-17,Ek Chhoto Yatra,978-9937-186-28-8,C1377,2,1613.0
2021-07-24,Yatra Ki Anubhav,978-9937-513-82-3,C5514,3,1964.0
2021-08-02,Kora Swaas,978-9937-964-89-7,C4436,3,379.0
2022-06-06,Jatra Ma Khushi Yatra,978-9937-356-58-3,C2879,4,1824.0
2019-11-08,Political Science: Theory and Practice,978-9937-132-65-4,C3473,4,1840.0
2021-02-21,Gorkha Jatra,978-9937-343-39-7,C4452,2,1032.0
2022-09-21,Introduction to Electrical Engineering,978-9937-292-75-8,C4500,4,243.0
2023-12-15,Yatra Ki Anubhav,978-9937-513-82-3,C5023,3,1900.0
2023-10-27,Prashasan Ra Samaj,978-9937-105-92-0,C4458,4,1095.0
2023-03-21,Criminal Justice in Nepal,978-9937-874-16-1,C7039,3,1534.0
2021-12-27,Introduction to Development Studies,978-9937-566-63-4,C7861,3,1313.0
2021-04-03,Chhakka Pataka,978-9937-794-65-8,C9731,5,1073.0
2020-05-23,Yatra Ko Vishwa,978-9937-725-41-9,C9688,5,268.0
2020-03-22,Shishir,978-9937-408-24-2,C7790,2,874.0
2023-07-17,Baal Kahani Ghar Yatra,978-9937-836-22-4,C6333,4,1722.0
2020-07-12,Samajik Adhiyan,978-9937-915-48-9,C7954,5,835.0
2022-05-08,Arthik Samasya,978-9937-690-15-9,C6810,2,754.0
2019-10-29,Development Economics,978-9937-460-61-5,C5776,2,1326.0
2020-02-27,Bal Kahani Ramailo,978-9937-838-46-3,C9977,2,1743.0
2019-08-15,Ramailo Ghar Yatra,978-9937-876-13-6,C2531,5,1797.0
2020-10-01,Chandra Sekhar,978-9937-703-15-3,C1576,5,531.0
2019-01-31,Bal Ramailo Patak Yatra,978-9937-481-43-0,C7862,5,1421.0
2021-07-13,Sathi Ko Katha,978-9937-516-50-2,C2978,3,1354.0
2020-05-16,Khushi Ko Jeevan,978-9937-879-72-9,C3543,2,1203.0
2019-02-10,Khushi Ko Sundar Yatra,978-9937-151-99-3,C8840,2,976.0
2022-01-18,Bato Ko Katha,978-9937-621-97-5,C7187,1,823.0
2023-07-13,Samajik Vikas Ra Itihas,978-9937-654-64-7,C9666,4,291.0
2022-08-02,Yatra Ko Rukh,978-9937-222-92-7,C4398,1,519.0
2019-12-24,Ramailo Yatra Sundar,978-9937-809-86-2,C2527,4,1465.0
2023-03-25,Shirishko Phool,978-9937-466-18-1,C4319,3,1631.0
2018-11-23,Prashasan Ko Ramailo,978-9937-338-53-1,C3235,3,1236.0
2019-10-30,Photography: Principles and Practice,978-9937-587-96-6,C1272,3,524.0
2019-02-07,Yatra ko Paila,978-9937-210-29-5,C5616,2,711.0
2020-12-11,Bal Ramailo Ghar Ko Yatra,978-9937-128-21-7,C5265,5,973.0
2023-10-18,Shirishko Phool,978-9937-466-18-1,C4820,3,1111.0
2021-09-26,Digital Literacy,978-9937-993-66-0,C2134,1,1927.0
2023-11-21,Bhatbhateni,978-9937-973-77-5,C5164,5,205.0
2022-04-05,Veterinary Science: Principles and Applications,978-9937-226-42-3,C9534,5,1540.0
2021-05-12,Chhito Ghar Ko Khusi,978-9937-441-68-4,C2272,5,319.0
2021-03-05,Vishweshwar,978-9937-635-63-8,C5146,3,947.0
2023-06-02,Asha Ko Sathi,978-9937-798-39-7,C8319,4,1805.0
2022-03-31,Sabai Ko Adhikar Ra Bato,978-9937-248-31-8,C4182,2,1728.0
2019-11-11,Bujhi Ko Kahani,978-9937-966-25-9,C1643,1,1481.0
2021-04-01,Timi Ko Katha,978-9937-819-65-9,C5012,1,852.0
2020-10-30,Operations Research,978-9937-803-70-0,C4738,3,1174.0
2019-11-30,Sikshya Ko Paila,978-9937-541-43-6,C4506,1,1846.0
2023-07-15,Man Ko Ramailo,978-9937-453-19-8,C5595,1,510.0
2022-10-04,Jindagiko Dhan,978-9937-335-69-9,C7639,3,683.0
2024-01-01,Sathi Ra Samaya,978-9937-158-36-2,C6252,1,627.0
2022-09-14,Nepali Samaj Ko Katha,978-9937-663-90-8,C9474,2,1202.0
2024-04-17,Samudayik Sewa,978-9937-210-89-5,C5429,3,843.0
2020-09-20,Jatra Ma Bhet,978-9937-697-42-2,C2763,4,1851.0
2019-09-19,Chhalphal Yatra Ramailo,978-9937-376-59-4,C4665,1,1421.0
2023-05-11,Dharmapath,978-9937-466-73-7,C3063,2,835.0
2023-02-23,Himalaya Ko Yatra,978-9937-968-26-4,C4787,2,799.0
2018-12-16,Nepal Ko Vikas Ra Itihas,978-9937-898-62-4,C9310,3,1548.0
2023-03-08,Khushi Ko Ramailo Yatra,978-9937-453-89-4,C5860,5,1393.0
2022-02-17,Remote Sensing: Principles and Applications,978-9937-572-92-5,C9705,5,1720.0
2020-04-10,Nepal Ko Bhatta,978-9937-425-49-5,C3295,3,777.0
2022-07-28,Consumer Behavior,978-9937-340-34-6,C7444,3,1595.0
2024-01-24,Khushi Ko Bal Kahani,978-9937-532-72-8,C9332,2,1143.0
2019-07-17,Chhito Khushi Ghar,978-9937-927-32-7,C6837,4,654.0
2024-07-08,Kagbeni Ko Bato,978-9937-279-16-5,C2042,1,321.0
2020-01-04,Dhaak Ko Dhan,978-9937-532-19-9,C7422,5,1237.0
2020-03-02,Bal Manch Ramailo,978-9937-932-60-1,C7965,1,352.0
2020-02-19,Yug Dekhi Yug Samma,978-9937-971-90-0,C8810,3,899.0
2022-06-10,Bato Ko Katha,978-9937-621-97-5,C5854,3,1903.0
2020-08-20,Jatra,978-9937-719-16-9,C7478,4,337.0
2024-02-26,Understanding Nepali Politics,978-9937-178-41-6,C2075,1,1112.0
2018-12-10,Bal Ghar Ko Pataka,978-9937-816-81-2,C3019,2,585.0
2023-01-26,Guru,978-9937-583-63-3,C4742,2,434.0
2024-01-02,Mahakavi Devkota,978-9937-524-17-8,C9517,1,1423.0
2019-06-05,The Science of Happiness,978-9937-451-13-4,C6299,5,1243.0
2018-11-06,Pratikshya,978-9937-262-87-6,C3608,2,1005.0
2021-10-28,Samaya Ko Ramailo,978-9937-828-23-0,C6463,1,1989.0
2021-12-05,Sathi Ko Ramailo,978-9937-377-11-0,C9208,1,1037.0
2022-11-07,Nepal Ko Kahani,978-9937-882-85-8,C6962,4,321.0
2020-05-18,Understanding Cultural Diversity,978-9937-276-97-6,C3583,3,1021.0
2019-05-02,Manoj,978-9937-763-12-0,C4010,4,1581.0
2023-10-02,Pagal Basti,978-9937-321-55-4,C3883,1,1852.0
2019-04-08,Panchhi,978-9937-782-94-8,C1493,3,393.0
2024-02-27,Chhito Khushi Pataka,978-9937-403-58-3,C3399,1,1007.0
2023-07-28,Duniya Ko Ramailo,978-9937-229-34-5,C2992,3,1430.0
2022-11-16,Ramailo Ghar Kahani,978-9937-109-36-1,C8675,3,454.0
2021-03-02,Phool ko Bahar,978-9937-463-17-5,C4388,5,1064.0
2021-06-09,Kahani Ko Udaan,978-9937-323-11-5,C9355,5,378.0
2022-08-27,Chhito Bato,978-9937-724-79-1,C1295,4,471.0
2020-08-04,Chhito Masta,978-9937-577-52-1,C6056,3,1685.0
2023-06-02,Introduction to Fashion Design,978-9937-124-38-6,C5602,1,1659.0
2019-06-21,Marketing Research,978-9937-124-60-5,C3693,3,1061.0
2019-10-04,Bal Yatra Sundar,978-9937-168-26-2,C7214,4,1540.0
2020-05-15,Nepal Ko Sangharsha,978-9937-588-42-6,C8281,3,1939.0
2024-06-30,Chhaya,978-9937-212-31-4,C7818,2,1674.0
2022-09-15,Aashako Manchhe,978-9937-970-99-1,C2945,1,1193.0
2022-12-26,Katha Ko Katha,978-9937-109-97-0,C2275,3,266.0
2021-12-31,Manchhe Ko Aakanksha,978-9937-959-77-2,C4780,3,448.0
2019-04-01,Sukha Dukha,978-9937-619-39-8,C1344,3,1761.0
2020-12-17,Business Ethics and Corporate Social Responsibility,978-9937-981-40-1,C6985,4,1779.0
2024-10-10,Communication in Organizations,978-9937-702-99-5,C5454,5,1944.0
2021-02-15,Yashoda,978-9937-639-55-5,C4277,2,357.0
2022-06-21,Mero Nepali,978-9937-239-96-8,C3189,5,462.0
2022-11-27,Yatra Ma Katha,978-9937-236-18-7,C7205,4,943.0
2024-05-03,Ek Paila Khushi,978-9937-427-89-6,C9968,2,938.0
2022-02-23,Ram Ram Ramailo,978-9937-178-51-5,C4202,5,278.0
2019-03-25,Health Promotion and Disease Prevention,978-9937-698-26-3,C9764,4,436.0
2019-04-28,Introduction to Law,978-9937-843-72-3,C2554,4,421.0
2018-11-10,Shreeram,978-9937-957-59-4,C3495,3,821.0
2022-12-16,Technology in Education,978-9937-952-26-9,C9337,5,1822.0
2023-01-06,Introduction to Computer Engineering,978-9937-656-56-6,C4971,1,369.0
2024-01-10,Ramailo Yatra Pustak,978-9937-222-10-8,C1870,3,1079.0
2023-08-26,Khushi Ko Chhito Yatra,978-9937-288-29-6,C6164,3,1289.0
2020-07-26,Prashasan Ko Itihas Ra Bato,978-9937-190-58-8,C1197,5,1469.0
2023-05-19,Conservation Biology,978-9937-583-10-5,C2396,4,1516.0
2021-09-05,Prashasan Ko Adhikar,978-9937-923-70-2,C2679,1,1172.0
2021-04-15,Ramailo Ghar Ko Ramailo,978-9937-355-62-4,C8725,4,809.0
2024-02-09,Foundations of Geometry,978-9937-502-92-3,C9893,3,1996.0
2024-02-08,Baal Ghar Ko Katha,978-9937-295-75-3,C1260,3,1302.0
2023-08-27,Jindagiko Duniya,978-9937-961-48-8,C4703,4,1717.0
2021-05-12,Microeconomics: Principles and Practices,978-9937-148-52-9,C8347,5,1264.0
2022-06-07,Gurujan,978-9937-160-49-4,C5522,5,1741.0
2019-05-23,Supply Chain Management,978-9937-431-56-9,C4483,3,1911.0
2019-05-10,Anant,978-9937-992-29-7,C8094,1,337.0
2019-02-24,Samman,978-9937-266-56-0,C6255,2,300.0
2024-09-07,Project Management,978-9937-929-90-7,C8291,4,1898.0
2019-08-01,Indigenous Rights and Issues,978-9937-794-76-1,C8012,3,631.0
2023-07-10,Sundar Yatra,978-9937-784-16-5,C2040,2,824.0
2021-09-12,Samaya,978-9937-991-77-7,C2580,3,1472.0
2019-05-14,Duniya Ko Manchhe,978-9937-689-70-8,C9705,3,1661.0
2021-12-15,Renewable Energy Engineering,978-9937-476-42-3,C5529,5,370.0
